transaction_id,fraud_probability,risk_level,triggered_rules,final_decision,explanation,scored_at,label_is_fraud,fraud_type
111f4f20-e6c8-4846-9bce-304ff0712740,0.0034,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.3%).,2026-08-30T07:14:01.925972+00:00,False,
d8d3ac70-18dc-4594-9b02-17406dc31b64,0.001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
1f5a466a-a195-46dd-90ad-bcf51b926754,0.9996,CRITICAL,"HIGH_AMOUNT_DEVIATION,NEW_RECEIVER_HIGH_VALUE",BLOCK,"Key factors: amount is 17.4 standard deviations above the sender's usual amount; amount is 6.0x the sender's typical amount; occurring at an hour unusual for this sender. Rules triggered: HIGH_AMOUNT_DEVIATION, NEW_RECEIVER_HIGH_VALUE. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,mule_account
0e124bdb-b638-452c-a1cd-23d8a00ad169,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a44e7872-248f-4a6b-8f64-ddcb4e53985b,0.001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
662875f0-3d4b-4d1c-89ce-dceea07e68ca,0.9996,CRITICAL,HIGH_AMOUNT_DEVIATION,BLOCK,Key factors: amount is 3.9x the sender's typical amount; occurring at an hour unusual for this sender; amount is 3.5 standard deviations above the sender's usual amount. Rules triggered: HIGH_AMOUNT_DEVIATION. Model fraud probability: 100.0%.,2026-08-30T07:14:01.925972+00:00,True,mule_account
aebeabb9-078d-4705-becc-7955cc8fafe3,0.9996,CRITICAL,"HIGH_AMOUNT_DEVIATION,NEW_RECEIVER_HIGH_VALUE",BLOCK,"Key factors: amount is 9.6 standard deviations above the sender's usual amount; amount is 4.2x the sender's typical amount; first transaction to this receiver. Rules triggered: HIGH_AMOUNT_DEVIATION, NEW_RECEIVER_HIGH_VALUE. Model fraud probability: 100.0%.",2026-08-30T07:14:01.925972+00:00,True,phishing_induced
6a0f1a3d-900f-44dd-9a1a-85219f58ce3d,0.0545,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 5.5%.,2026-08-30T07:14:01.925972+00:00,False,
6f5f488c-d77c-4f89-8317-5e7a2bdf4034,0.0019,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
2f54e8d7-4300-4b3f-9ce2-744f73c29651,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ed4ae5f3-b419-4878-8ca7-1eb78fccbb19,0.0023,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
7a554ae1-8f12-4c05-bb7c-322171a49329,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bbb6a216-b636-4a86-8dfd-653e6fbc5263,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f918a4f4-354c-4bf4-97af-3318bf860062,0.0082,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.8%.,2026-08-30T07:14:01.925972+00:00,False,
fd18b4cc-a54f-42b9-84de-555393f32361,0.9994,CRITICAL,,BLOCK,Key factors: 2 other transactions from this sender in the last hour; occurring at an hour unusual for this sender; amount is 3.1x the sender's typical amount. Model fraud probability: 99.9%.,2026-08-30T07:14:01.925972+00:00,True,mule_account
3f523c8d-f4ac-43d8-9cdb-07759e9b45ad,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
04a51809-c1e7-4125-9493-4ad576e0f22a,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f9bf50f9-0e3d-4f41-995f-72c2f12e795e,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
fcf90e4c-4efe-4e7b-9ff3-a26a122b1bc4,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
80d8e89f-61d3-4a3d-897e-1212c2e26d5a,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
29e4daf3-8126-482d-9e83-2fa7a4aaa8f5,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
8474c9c7-1274-4dc5-86e9-b6e9866e892e,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6163fbd9-6397-4cdd-94e3-74f1994cb007,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8f500008-ac84-457d-99f3-a73c2ae2e6c9,0.002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
bc9171c8-001d-44d8-8a4b-5c10ad04824c,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7f01ade6-2f1b-4b5f-8c10-556d5b9bc121,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0b40b357-2033-4d9c-8b96-f6c4a19059df,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
757bbf6c-777a-4105-8c1f-a85660cb201d,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
973b5d11-ca1a-45aa-b24c-31bca3f1fa1b,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
9345ef34-d2da-4e56-b589-6c9c4c807307,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
88dcc6d0-f659-4c54-867d-9ed357267571,0.0023,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
4f434ae8-4f0d-4f3a-9a40-ff965f3e2f86,0.0022,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
94cc0e35-2bf6-4ce6-83fd-226b319a37cd,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6ae24df2-f290-428e-83a4-909220b009db,0.8583,CRITICAL,,BLOCK,Key factors: first transaction to this receiver. Model fraud probability: 85.8%.,2026-08-30T07:14:01.925972+00:00,False,
0ef8863d-39f9-4c25-ad5f-c3fa79ace316,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a1914e49-0402-4631-8a6f-ed9f385eceec,0.0002,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
72dfa467-b126-49dd-b5b6-20a131f2be0f,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
dece1109-762c-4053-8d26-b85a16dfdd14,0.0113,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.1%.,2026-08-30T07:14:01.925972+00:00,False,
765c9df2-5eda-4cc9-9fc2-14c9e275680c,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
92953739-d0ed-4734-93c7-a36df56d7c8d,0.0015,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
b18a9e36-d5db-4751-99e8-f0a68367b15a,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0667b545-9a6c-4340-8abd-d15ba68b3803,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d9a399dd-e65e-4678-a734-be43cd1fc6dc,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
edf552ac-7bd0-401d-8af6-974051cb9d64,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b39da087-53f4-4bb4-b416-f6381fa34e13,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b0189b61-8e74-401c-990d-094718c109ac,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d6e9d08b-73e3-45b7-a862-4526b66be07f,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d6c07519-67f8-4c5a-ab0b-515d97421878,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4a3debc1-86da-4c47-aeb5-56837a8c842e,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c22cf0c9-97a7-44c8-b0da-19de0ac9f103,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c79d9cf8-8d8c-4d39-889d-0dfdbfbb9600,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5622d2b0-8f35-4792-8aa1-9f3719d4f21a,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2735a170-2da8-455f-95a9-417e8102daff,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
69460cb6-d1fc-4d4b-b872-45ebc056caec,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
da5e735a-b6c2-4652-8dae-c9480a6cdf5c,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d6766e07-e1e5-495f-b31a-66f4dd6a36bb,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
84bc682e-54f9-4b31-9009-aa76cc8a0402,0.0149,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.5%.,2026-08-30T07:14:01.925972+00:00,False,
5aaa278e-c4f7-482f-a305-29fe7e323c8a,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
855eb4fd-a77b-4e5c-a8cf-b97cb3ad68ce,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7716574a-66a7-4ff5-a8d9-09267c1bcd31,0.0085,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
ff4aa4df-52cb-4211-ae10-3b473a88df8e,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5ee5c2af-04e8-4c99-aa9a-2db5901dcc77,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6332288f-d11d-4b27-a0e2-e2cdc4b262a4,0.9891,CRITICAL,NEW_DEVICE_AND_LOCATION,BLOCK,Key factors: new device and new location at the same time; first transaction to this receiver. Rules triggered: NEW_DEVICE_AND_LOCATION. Model fraud probability: 98.9%.,2026-08-30T07:14:01.925972+00:00,True,unusual_geo_device
c8df85b6-018b-4da3-bc16-2a4073198147,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
981e16d1-08ee-4267-8740-6ca52d741864,0.001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
c86480e7-b5f1-454a-a137-251f656d7733,0.0002,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
75971ee8-7488-49df-bf23-e5f4f94b1129,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
88930d3e-010a-4da0-8ac3-35c0075271a6,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0b64d050-8930-4a79-9e7a-2023164f5991,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
760130ae-7008-4adc-9823-7db65bc2d22d,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e427e9ca-3ca8-40c5-9a0b-795f28579711,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f7607986-1b48-462c-8846-291767402a8f,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ae170a08-e10b-4994-9fea-87b8ffc2747d,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b47359c5-8543-479c-b14c-8f37a10f7e09,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
11277943-661c-4b3b-8f38-669e45dd36ca,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
63008b49-0bb8-408f-b7ff-5edc6f4d6c9a,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3112f95a-48f9-4427-9cc9-bd1d7f11ece6,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
70b84cf8-e825-4d57-a029-3a2967b8cb0e,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
865d838e-9f06-4952-b07d-5e3fe56f842f,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
fd83d07b-00fb-4d10-991b-75da123916a2,0.0992,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 9.9%.,2026-08-30T07:14:01.925972+00:00,False,
d27e8092-ec96-4fc3-9576-fc850fcee0f2,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
34b774e0-76d7-4410-a9e2-b942ccfceb1f,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a15fc0b9-fe0f-400c-a685-b11bd491825f,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
905730c7-9018-4c81-84d3-0b2aabcf6a9d,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f77fa01b-ecb1-4192-ae8d-5c8a88ccd090,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7936d6e0-cea5-4cff-83db-8cbb2cdca95c,0.0952,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 9.5%.,2026-08-30T07:14:01.925972+00:00,False,
c777b347-c0b9-4d18-9b0e-6799bf0e1c1b,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
a8202c9f-19bb-4147-be52-4ceaed4d2bd1,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
20131958-24d7-413e-99e3-71b906be16d6,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
c84be690-1324-4bb5-a875-86344748a00b,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
562da8ea-9619-46d7-9a24-af8f905fdb3d,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f05b969e-1f30-487f-a2e5-fa8842603f75,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
20dd214f-4565-429d-ad35-db30e529f064,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ebc73a39-8c67-433a-9d9e-509052a5edab,0.002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
f05a8bcf-7258-4a1e-8450-3f693601799f,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
025e31ec-9fb3-4f2f-ac30-0b2d4465ae71,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
61668996-a27d-451a-abb7-a34c11df6aba,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9e919815-17fd-4bb5-b4a6-f24765fa7120,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
d896bebb-0e4a-42e8-b62e-8145abdd036c,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bb5dd66c-a734-4bf7-8e9c-18c119c8e0f6,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
4318ab49-5c35-4161-a58d-0b3ba76d87c1,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
7e80cc95-6f1d-4e11-8050-14cca0e3b156,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0f148b80-7681-47c2-8763-ab803bf25052,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
81f87277-1d34-45d3-ac32-b0786ad4429a,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e5050546-583e-4136-9514-af802a09cfd8,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
863861a7-19de-4b87-b758-39a5f3bdc028,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6d71e5be-8fc3-408e-b32d-4ad16843cb4c,0.0002,LOW,,ALLOW,Key factors: amount is 2.3 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
4230dbf9-06be-405e-9485-5c0a6f306c5a,0.0031,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.3%.,2026-08-30T07:14:01.925972+00:00,False,
515b6537-e2c2-4ee8-9aeb-11103dfee61e,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
79553549-a982-4800-ac67-acb90494b50b,0.0019,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
10f8c41c-edcf-4959-baa7-ee34ff6bf6dd,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ecb241e6-ec2b-458b-8101-94ed0534cad7,0.0008,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
b7305841-bd0c-4ff3-9381-dcf919407bb2,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e31ee34c-3e15-4c24-b786-fce536decb85,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a5a5b127-34d3-4b67-a13b-d59a0c78cc76,0.0033,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.3%).,2026-08-30T07:14:01.925972+00:00,False,
